transaction_id,Date,sender_id,receiver_id,Amount,Transaction Type,Category
832b5113,2022-09-15,abc123,0c7e-49cf,35.31,expense,Coffee Shops
8ad1a686,2022-09-15,ef42-4a8f,abc123,197.94,income,Stocks
df8c0ecb,2022-09-15,abc123,7e2a-4cfe,1.75,expense,Gas & Fuel
ba15dad6,2022-09-15,b2d5-4a2d,abc123,3231.72,income,Salary
c73b38b9,2022-09-15,abc123,aab1-4a43,3315.81,income,Stocks
32f3ec3d,2022-09-15,abc123,5764-4e9f,1.75,expense,Shopping
f1ca3b29,2022-09-15,abc123,1c83-4613,198.54,expense,Restaurants
16451c64,2022-09-15,abc123,2868-4c82,92.9,expense,Electronics & Software
4c780896,2022-09-15,abc123,b1fb-472d,2219.53,income,Mutual Funds
8823571d,2022-09-15,65da-4a05,abc123,813.32,income,Mutual Funds
64483539,2022-09-15,abc123,7b80-43ce,1.75,expense,Restaurants
cdae7d0f,2022-09-15,abc123,4c08-4752,1.75,expense,Gas & Fuel
42d0390c,2022-09-15,abc123,0b63-4329,1.75,expense,Gas & Fuel
4af33fb9,2022-09-15,abc123,2944-413f,73.12,expense,Internet
85bb1f40,2022-09-15,abc123,bfbb-4ad6,185.7,expense,Coffee Shops
adb89e4e,2022-09-15,abc123,29fa-4b7b,166.15,expense,Utilities
8bdd10ae,2022-09-15,ce73-44b5,abc123,3363.71,income,Salary
b14ae463,2022-09-15,abc123,8014-4dd7,197.7,expense,Haircut
1d5372bd,2022-09-15,abc123,7315-46da,49.49,expense,Gas & Fuel
cb7f1cbb,2022-09-15,e273-4da9,abc123,973.48,income,Stocks
9f44c15e,2022-09-15,abc123,440a-450b,157.96,expense,Utilities
72839936,2022-09-15,abc123,8f19-4b01,199.59,expense,Coffee Shops
ac0e5959,2022-09-15,abc123,a42d-4b50,2343.83,expense,Mobile Phone
df73e314,2022-09-15,abc123,4748-4410,1.75,expense,Food & Dining
a624c9d3,2022-09-15,cc73-4b19,abc123,52.86,income,Mutual Funds
4688068a,2022-09-15,eecd-4b94,abc123,13.24,income,Mutual Funds
c8c7828d,2022-09-15,abc123,e058-401d,185.46,income,Salary
26a7707c,2022-09-15,abc123,019b-4f9e,127.61,expense,Coffee Shops
2d07aee5,2022-09-15,9156-45fe,abc123,3049.72,income,Salary
649aa42b,2022-09-15,abc123,0d85-436f,3359.26,income,Salary
2e3b1377,2022-09-15,abc123,7c42-46eb,89.19,expense,Haircut
5fe2abe8,2022-09-15,abc123,fc95-487d,174.02,expense,Shopping
955a1e74,2022-09-15,abc123,bdb5-4a0b,3301.18,income,Salary
63a8fe9a,2022-09-15,abc123,f0fa-4306,200.64,expense,Haircut
a35f8619,2022-09-15,abc123,7a25-4578,52.75,expense,Entertainment
85733a54,2022-09-18,7a91-4817,abc123,1.75,income,Mutual Funds
7a5c3c6c,2022-09-18,54a9-499f,abc123,2289.4,income,Salary
1bbc60af,2022-09-18,abc123,5ca8-4804,119.52,expense,Entertainment
cbffb56a,2022-09-18,1ff4-477e,abc123,945.97,income,Salary
c285d83b,2022-09-18,9a49-4cb4,abc123,3333.28,income,Salary
73aa9ab8,2022-09-18,abc123,48b5-4528,846.23,expense,Gas & Fuel
608373e5,2022-09-18,abc123,bcda-4b4b,1952.34,expense,Home Improvement
45672053,2022-09-18,abc123,bf04-4cb9,26.37,expense,Music
6af14b02,2022-09-18,912f-4d68,abc123,1.75,income,Stocks
2093f13e,2022-09-18,abc123,5522-458b,34.91,expense,Groceries
06ef288a,2022-09-18,3f7d-4b94,abc123,969.83,income,Stocks
ae87873d,2022-09-18,abc123,545f-49a2,179.88,expense,Internet
5846b2b8,2022-09-18,abc123,f8ce-4661,1.75,expense,Haircut
3a41496c,2022-09-18,8520-4e21,abc123,3313.71,income,Stocks
314d2e16,2022-09-18,abc123,09a9-4785,67.65,income,Salary
43d701d9,2022-09-18,abc123,aa86-48b6,193.99,expense,Haircut
cc253e48,2022-09-18,c438-45aa,abc123,1.75,income,Stocks
858df1f1,2022-09-18,1efd-4d83,abc123,3249.67,income,Salary
85973991,2022-09-18,0875-4f46,abc123,3255.83,income,Mutual Funds
afb88fd4,2022-09-18,1030-43c3,abc123,3346.05,income,Mutual Funds
601d766b,2022-09-18,abc123,75c0-4e6c,199.08,expense,Food & Dining
8865ca4f,2022-09-18,525c-48dd,abc123,156.1,income,Mutual Funds
b16cb609,2022-09-18,abc123,5f8d-4d7c,137.16,expense,Mortgage & Rent
a524bcc3,2022-09-18,abc123,817c-4c9a,1.75,expense,Auto Insurance
27eaec67,2022-09-18,dce4-4a91,abc123,1579.89,income,Salary
12d5b6bd,2022-09-18,abc123,9e68-4914,1.75,expense,Gas & Fuel
ce84013d,2022-09-18,abc123,7616-4bd1,1.75,expense,Restaurants
92d0cee1,2022-09-18,abc123,dfb6-4b64,1.75,expense,Internet
52490ddb,2022-09-18,abc123,2bee-408f,192.09,expense,Auto Insurance
c8beb4bd,2022-09-18,abc123,9c50-43a5,198.43,expense,Restaurants
35c6f463,2022-09-18,7fba-4166,abc123,2396.59,income,Salary
fcd26317,2022-09-18,abc123,2d72-404d,197.1,expense,Movies & DVDs
eabad1e9,2022-09-18,abc123,f860-411c,174.54,expense,Restaurants
ddc319d0,2022-09-18,abc123,1bd0-49cd,1230.0,expense,Utilities
c2412a9c,2022-09-18,abc123,e6e2-42ae,199.5,expense,Restaurants
993296d0,2022-09-18,abc123,3c88-44da,77.43,expense,Mobile Phone
0bc966b6,2022-09-18,abc123,9023-4572,1.75,expense,Utilities
31e811d7,2022-09-18,abc123,def4-41ad,198.03,income,Mutual Funds
f15df81e,2022-09-18,fa84-4ecf,abc123,1906.83,income,Stocks
863a66b1,2022-09-18,51eb-4fff,abc123,986.01,income,Mutual Funds
f4f474ec,2022-09-18,abc123,f9e1-4505,199.46,expense,Entertainment
bd9887ed,2022-09-18,abc123,26a2-4d77,3073.29,income,Mutual Funds
816a8176,2022-09-18,cdb0-4635,abc123,1515.95,income,Salary
739c3710,2022-09-18,abc123,2d2f-4656,1.75,expense,Shopping
0eb34a70,2022-09-18,92e1-4dd1,abc123,3359.83,income,Mutual Funds
74292fd3,2022-09-18,abc123,947d-483d,1.75,expense,Gas & Fuel
e5551347,2022-09-18,08aa-4a30,abc123,64.08,income,Stocks
503d0960,2022-09-18,e031-4bd6,abc123,2120.47,income,Stocks
af0586f9,2022-09-18,abc123,15e1-446c,149.44,expense,Alcohol & Bars
9d3acb6d,2022-09-18,5a0d-4cfc,abc123,3098.26,income,Salary
8fa8d478,2022-09-18,abc123,faa8-4b21,176.6,expense,Shopping
78dcac21,2022-09-18,abc123,44db-4b03,73.23,expense,Restaurants
d5cce5c2,2022-09-18,c2cb-4eb4,abc123,1.75,income,Salary
01e8215e,2022-09-18,abc123,ee45-4c9e,1.75,expense,Gas & Fuel
ee56f1b7,2022-09-18,743e-4df6,abc123,273.46,income,Stocks
135644ed,2022-09-18,abc123,1bf3-4680,199.51,expense,Shopping
dd5d559f,2022-09-18,080d-4a8b,abc123,659.83,income,Salary
9807d96d,2022-09-18,c2f4-40cd,abc123,3306.08,income,Salary
a6ea9251,2022-09-18,abc123,638c-4174,3302.35,income,Mutual Funds
d79a94b9,2022-09-18,fff9-493f,abc123,981.72,income,Stocks
212af346,2022-09-18,abc123,82d7-47ff,196.14,expense,Restaurants
be650036,2022-09-18,abc123,a27d-48f4,1.75,expense,Internet
ace91645,2022-09-18,abc123,aec4-4b8f,173.24,expense,Groceries
25b4f4e3,2022-09-18,818a-4f7b,abc123,984.6,income,Stocks
a9dec9b1,2022-09-18,5252-44e6,abc123,3333.67,income,Salary
1c49591c,2022-09-18,abc123,addc-4b90,185.01,expense,Coffee Shops
72140e82,2022-09-18,abc123,ef8c-458a,198.48,income,Mutual Funds
05c58d76,2022-09-18,abc123,e55d-42ca,171.75,income,Stocks
d23c71fe,2022-09-18,abc123,f16f-4a5d,1.75,expense,Shopping
08912f1e,2022-09-18,ffdb-4fe9,abc123,2783.47,income,Salary
07bb181d,2022-09-18,06c1-46f5,abc123,2888.85,income,Stocks
b54c5132,2022-09-18,abc123,9641-4f46,1.75,expense,Entertainment
65339986,2022-09-18,abc123,8a50-4abd,182.23,income,Salary
b997c847,2022-09-18,abc123,bfe1-4cd4,1.75,expense,Restaurants
9a0b737f,2022-09-18,abc123,d26f-433e,878.45,income,Salary
b7a4bbb5,2022-09-18,abc123,444b-4554,124.84,expense,Groceries
d46942cb,2022-09-18,abc123,c348-4851,31.62,expense,Restaurants
098b9728,2022-09-18,abc123,8677-4e25,1.75,expense,Utilities
d52c3238,2022-09-18,ff87-4b45,abc123,3283.7,income,Salary
c7c6b315,2022-09-18,25c3-4097,abc123,3195.91,income,Mutual Funds
801ea19c,2022-09-18,7a69-4098,abc123,1.75,income,Stocks
4e777043,2022-09-18,abc123,5332-4ea1,987.86,expense,Shopping
cc1018d6,2022-09-18,abc123,0afd-4cb2,193.97,expense,Utilities
c342213c,2022-09-18,abc123,a484-40d2,1.75,expense,Mortgage & Rent
51427587,2022-09-18,abc123,f2ee-4340,185.75,expense,Shopping
c74cb3bb,2022-09-18,abc123,2bb1-4438,3.54,income,Stocks
7b150b38,2022-09-18,abc123,9b88-4ac1,196.0,expense,Alcohol & Bars
22f7a5d4,2022-09-18,abc123,7f63-4aea,1.75,expense,Mortgage & Rent
e3ba14f5,2022-09-18,a7f2-4ac4,abc123,3342.33,income,Stocks
36dea099,2022-09-18,21a7-4ba3,abc123,1.75,income,Salary
195e84cd,2022-09-18,abc123,a293-4922,800.96,expense,Haircut
9dfe3082,2022-09-18,abc123,b7fd-4152,200.69,income,Salary
c7b6510a,2022-09-18,abc123,0bca-4e19,1780.55,expense,Television
99e7c54e,2022-09-18,abc123,d671-4a43,1.75,expense,Utilities
cc7df9a9,2022-09-18,abc123,12a0-41ae,1.75,expense,Restaurants
736df168,2022-09-18,abc123,bdaf-43a5,198.99,expense,Groceries
bd1ff5db,2022-09-18,abc123,1068-4b6b,127.67,expense,Restaurants
52f95242,2022-09-18,16ec-4d6c,abc123,882.02,income,Mutual Funds
ed0098a9,2022-09-18,ca49-4a59,abc123,486.94,income,Salary
6a5ddca0,2022-09-18,abc123,93ac-47d1,1.75,income,Mutual Funds
ec1dba99,2022-09-18,abc123,62e0-47e3,3106.25,income,Salary
ffde4301,2022-09-18,7bf5-4500,abc123,2451.25,income,Stocks
b1c46f83,2022-09-18,abc123,d407-4e91,189.71,expense,Television
858aa541,2022-09-18,abc123,ef27-44db,1.75,expense,Restaurants
d4df1b09,2022-09-18,39b5-4fc4,abc123,2229.32,income,Mutual Funds
c3356738,2022-09-18,abc123,14d1-40c4,2754.74,expense,Restaurants
eb7b8fef,2022-09-18,e065-4799,abc123,1028.23,income,Stocks
38f42838,2022-09-18,abc123,952d-4296,427.36,expense,Coffee Shops
31d6432e,2022-09-18,abc123,32fd-48a5,118.24,expense,Gas & Fuel
c8d3ccab,2022-09-18,6e2d-4c53,abc123,546.31,income,Mutual Funds
0c05d52d,2022-09-18,abc123,cf4b-4608,25.45,expense,Music
4e696bdc,2022-09-18,abc123,e672-44e3,874.35,income,Salary
1ffb7338,2022-09-18,3688-4f4e,abc123,824.41,income,Stocks
e51f867d,2022-09-18,abc123,1d9b-491c,181.93,income,Salary
ae4e5259,2022-09-18,6db1-479c,abc123,1.75,income,Salary
b509ca8e,2022-09-19,abc123,4d60-4a6b,1.75,income,Stocks
435ac1f7,2022-09-19,abc123,b244-4844,91.27,expense,Groceries
b85e6d61,2022-09-19,abc123,e387-49be,154.03,income,Salary
d5f6ad64,2022-09-19,abc123,704b-42b2,200.64,expense,Mobile Phone
b34cd869,2022-09-19,93b4-419e,abc123,3097.94,income,Stocks
dcb8d458,2022-09-19,abc123,2366-43ca,200.76,income,Mutual Funds
9bb07f9d,2022-09-19,abc123,dd05-456d,1.75,expense,Movies & DVDs
bacef34c,2022-09-19,abc123,b6fb-4089,1.75,expense,Restaurants
de1f2ee9,2022-09-19,abc123,452d-4ed3,2000.16,expense,Coffee Shops
5c570ddc,2022-09-19,abc123,6b6d-40fe,183.95,expense,Restaurants
078f6a00,2022-09-19,abc123,6d05-4612,164.65,expense,Utilities
e6a3835a,2022-09-21,abc123,5a9c-4ddc,200.27,expense,Utilities
9a0fb4ac,2022-09-21,abc123,7572-4fad,1465.02,expense,Restaurants
570c49f1,2022-09-21,abc123,29d0-43cc,199.34,expense,Shopping
327b9301,2022-09-21,abc123,69a4-47e2,123.52,expense,Shopping
66e12894,2022-09-21,abc123,6d6e-4893,1.75,expense,Utilities
469e15ee,2022-09-21,a85c-49b9,abc123,184.48,income,Salary
8c52b59e,2022-09-21,abc123,5867-4943,167.76,expense,Electronics & Software
4c1a48e6,2022-09-21,abc123,7c13-4721,3176.52,expense,Alcohol & Bars
b58ea491,2022-09-21,abc123,cb9b-4968,3293.68,income,Salary
bb9941c8,2022-09-21,abc123,4928-4f88,1.75,expense,Restaurants
7c41fe46,2022-09-21,abc123,1aed-441e,185.87,expense,Auto Insurance
c5f68db4,2022-09-21,abc123,4824-4699,136.28,expense,Groceries
46d27067,2022-09-21,1f39-4d5a,abc123,176.4,income,Stocks
8c2c2553,2022-09-21,abc123,e64e-4370,200.04,income,Salary
abc63bf5,2022-09-21,abc123,cb15-4384,93.97,expense,Mortgage & Rent
8802e3bb,2022-09-21,abc123,9a63-4ce3,1.75,expense,Auto Insurance
2e0579e8,2022-09-21,abc123,b49c-4652,1.75,expense,Restaurants
3de62c92,2022-09-21,abc123,3bf7-4a30,2185.24,expense,Movies & DVDs
38d92c41,2022-09-21,abc123,b1b5-4dd9,208.96,income,Stocks
405795db,2022-09-21,abc123,3753-4852,151.4,expense,Shopping
791f2d00,2022-09-22,7d4f-440e,abc123,3257.76,income,Salary
ecc102b0,2022-09-22,abc123,38b1-4d07,1.75,expense,Restaurants
076974db,2022-09-22,ec26-4fcf,abc123,228.0,income,Salary
7eada700,2022-09-22,abc123,5df2-4cdc,21.67,expense,Fast Food
91c8dfda,2022-09-22,abc123,e598-4298,1.75,expense,Utilities
2243210d,2022-09-22,abc123,322d-4ff9,1.75,expense,Mobile Phone
d0d77d06,2022-09-22,e7c5-424b,abc123,3315.22,income,Salary
f6f57b74,2022-09-22,abc123,0fcc-42c4,160.68,income,Salary
34be6260,2022-09-22,abc123,aef8-46df,6.03,expense,Utilities
7e1e496b,2022-09-22,abc123,b7bb-4c74,198.32,expense,Groceries
e0993348,2022-09-22,abc123,7fb6-4af7,927.12,income,Salary
933874b8,2022-09-22,abc123,1aaa-443c,1.75,expense,Shopping
9f15787a,2022-09-22,bfc1-4346,abc123,2230.56,income,Stocks
f75bcd85,2022-09-22,abc123,7ccf-4a08,197.82,expense,Gas & Fuel
8b181f65,2022-09-22,abc123,1ece-4718,179.21,expense,Restaurants
7d23fcab,2022-09-22,abc123,6bb4-418e,148.66,expense,Auto Insurance
1629bc84,2022-09-22,3d31-439f,abc123,3361.53,income,Mutual Funds
b545c79e,2022-09-22,b6f5-4b3a,abc123,2088.43,income,Mutual Funds
dd07f910,2022-09-22,19eb-4e7f,abc123,1634.75,income,Salary
62b1c2a8,2022-09-22,abc123,2ea2-4e56,1.75,expense,Coffee Shops
15ff865a,2022-09-22,abc123,c98a-4d90,199.59,expense,Utilities
793a7263,2022-09-22,372f-4a76,abc123,981.47,income,Salary
649bd311,2022-09-22,abc123,9b16-4820,2082.39,expense,Auto Insurance
14943368,2022-09-22,abc123,f31c-475f,114.75,expense,Entertainment
c2e519a3,2022-09-22,abc123,b2c8-4a91,173.17,expense,Gas & Fuel
eafacf29,2022-09-22,abc123,7394-4fc6,193.99,income,Salary
70baab4d,2022-09-22,6341-4794,abc123,2996.76,income,Salary
ec9776cb,2022-09-28,abc123,cf94-445d,199.18,expense,Alcohol & Bars
50303cb4,2022-09-28,abc123,1ea0-4de5,200.0,expense,Restaurants
41272397,2022-09-28,abc123,ef7a-430f,120.47,expense,Internet
98972a95,2022-09-28,abc123,0d63-42b7,691.21,expense,Fast Food
473bb128,2022-09-28,729b-453b,abc123,831.97,income,Salary
a7cfb004,2022-09-28,3aa0-47f0,abc123,1413.32,income,Mutual Funds
b8be3a69,2022-09-28,abc123,79b7-46ca,192.96,expense,Food & Dining
39d9c92d,2022-09-28,066e-49ff,abc123,1597.12,income,Salary
f3b8a67e,2022-09-28,abc123,3544-4fb5,138.22,expense,Shopping
6eb0ed9c,2022-09-28,abc123,dccf-43f5,1.75,expense,Internet
e6d67730,2022-09-28,abc123,69cb-4df8,188.39,expense,Shopping
8312dff6,2022-09-28,abc123,1217-48ed,130.67,expense,Restaurants
020faf2b,2022-09-28,9b0e-4473,abc123,3289.87,income,Salary
147cd243,2022-09-28,abc123,2fd7-4ae6,46.78,expense,Utilities
d9bce97d,2022-09-28,abc123,f335-4829,1.75,expense,Home Improvement
de0b6d21,2022-09-28,abc123,a2be-4afe,22.89,expense,Restaurants
364c2a07,2022-09-28,abc123,7452-4c3b,1.75,expense,Restaurants
bb082228,2022-09-28,abc123,a793-46c7,193.28,expense,Restaurants
b38932d0,2022-09-28,abc123,7d21-4051,1.75,expense,Utilities
829a3a09,2022-09-28,abc123,015c-4992,2164.88,income,Mutual Funds
4f783d35,2022-09-28,abc123,f016-4d40,192.53,income,Salary
1aeca1c5,2022-09-28,abc123,1bf6-4f18,172.63,expense,Home Improvement
904199e2,2022-09-28,8249-4c24,abc123,74.88,income,Mutual Funds
555092f6,2022-09-29,abc123,bb3a-47a0,177.4,expense,Restaurants
04f14716,2022-09-29,abc123,1542-41e9,1.75,expense,Auto Insurance
9b6aaa77,2022-09-29,abc123,e73f-4038,196.63,expense,Restaurants
0b10ccf4,2022-09-29,abc123,59ba-4e18,2156.77,expense,Shopping
6a06eed6,2022-09-29,abc123,88aa-4ce1,3.97,expense,Groceries
ac7ea57f,2022-09-29,abc123,0755-4a3d,1.75,expense,Gas & Fuel
0004b68d,2022-09-29,abc123,0b33-419d,1.75,expense,Alcohol & Bars
e9b63114,2022-09-29,abc123,8980-4594,33.14,income,Mutual Funds
78354cf0,2022-09-29,abc123,d0f5-45f3,81.19,expense,Restaurants
e5196aaa,2022-09-29,a3e2-47bf,abc123,2048.82,income,Mutual Funds
c414581c,2022-09-29,abc123,f941-428d,38.44,expense,Coffee Shops
46184c17,2022-09-29,b010-4ded,abc123,2005.12,income,Mutual Funds
e63ef5d5,2022-09-29,abc123,5f24-4aa1,190.95,income,Mutual Funds
d76a5bf0,2022-09-29,abc123,4b2a-4b0d,199.96,expense,Groceries
cc006c1a,2022-09-29,abc123,003a-4821,936.33,expense,Auto Insurance
628adaa6,2022-10-02,abc123,91a9-42ea,196.45,income,Mutual Funds
1a1fcf56,2022-10-02,abc123,f9b2-42ad,2146.56,expense,Utilities
5fdba25c,2022-10-02,abc123,7c6d-4d6f,988.51,expense,Shopping
efd2e464,2022-10-02,abc123,db4e-4239,198.61,income,Salary
92db1ef6,2022-10-02,abc123,068e-48cc,182.12,expense,Gas & Fuel
ce398e06,2022-10-02,abc123,e908-4773,1.75,expense,Restaurants
ab7f97fa,2022-10-02,7d8d-4fb1,abc123,453.24,income,Salary
b77b7a99,2022-10-02,abc123,5af9-407e,182.7,expense,Utilities
4ad30e58,2022-10-02,abc123,6878-49e8,191.04,expense,Restaurants
ae2ee228,2022-10-02,abc123,08da-4071,798.51,income,Stocks
6292a314,2022-10-02,abc123,37f3-4394,15.0,expense,Home Improvement
858fcb34,2022-10-02,abc123,2dd2-4970,89.86,income,Salary
c4b8f0e3,2022-10-02,6ad9-48da,abc123,986.37,income,Stocks
c164ed5a,2022-10-02,abc123,0840-4bdd,78.53,expense,Groceries
9a03c95b,2022-10-03,5919-4834,abc123,1099.31,income,Stocks
c0bf3c48,2022-10-03,abc123,2f51-46fb,167.43,expense,Gas & Fuel
73291bc2,2022-10-03,abc123,10d2-4a18,2158.21,expense,Television
166ece77,2022-10-03,4b48-41c8,abc123,1.75,income,Salary
e78d94e7,2022-10-03,be49-4745,abc123,809.8,income,Stocks
9d70c4d4,2022-10-03,abc123,0d04-4f00,170.0,expense,Auto Insurance
8e4058a7,2022-10-03,abc123,6a31-4ded,183.86,expense,Auto Insurance
3af4b3c0,2022-10-03,abc123,7e0c-4bf9,1.75,expense,Utilities
9b0df2c8,2022-10-03,abc123,c4af-49a5,119.57,expense,Restaurants
1804480c,2022-10-03,abc123,4d03-4f54,146.92,expense,Utilities
4ed480fa,2022-10-03,abc123,a7af-4088,196.78,expense,Restaurants
b99bfb77,2022-10-05,abc123,1785-4e54,185.59,expense,Groceries
dac5a92a,2022-10-05,abc123,fe6b-47a8,1.75,income,Salary
e5584f11,2022-10-05,072b-48cb,abc123,2173.25,income,Salary
99b73bb2,2022-10-05,abc123,eefb-401a,1.75,expense,Movies & DVDs
133a8c49,2022-10-05,b1d8-4d34,abc123,3285.22,income,Stocks
f6bd9846,2022-10-05,abc123,8bbc-4d36,94.43,expense,Utilities
c6dd7ee0,2022-10-05,abc123,196c-491c,193.04,income,Stocks
9d60d958,2022-10-05,e0ad-4309,abc123,1.75,income,Salary
77558590,2022-10-05,abc123,1283-4bca,1.75,expense,Utilities
ae1e8468,2022-10-05,abc123,e6d9-41b5,179.56,income,Salary
3282b363,2022-10-05,abc123,7bf7-4bb8,24.54,expense,Fast Food
a53c497e,2022-10-05,abc123,fbc4-4380,2957.33,income,Salary
4d7eb4e7,2022-10-05,abc123,255b-4222,195.86,expense,Gas & Fuel
794c40bf,2022-10-05,abc123,c267-4b45,1.75,expense,Alcohol & Bars
3035f603,2022-10-06,abc123,a06f-4250,3258.79,income,Salary
6a1181eb,2022-10-07,abc123,88a5-48e5,808.52,expense,Television
2eb30214,2022-10-10,abc123,61ab-4884,179.91,income,Salary
444cc5b9,2022-10-11,abc123,6eb6-4914,1.75,expense,Auto Insurance
d9820f57,2022-10-11,abc123,a493-47bc,178.42,expense,Groceries
937610bc,2022-10-11,abc123,25e2-4b95,200.32,expense,Restaurants
2bcb0b1d,2022-10-11,abc123,9cf1-4fb6,198.98,expense,Groceries
471f4cb5,2022-10-11,0c8a-4832,abc123,2553.11,income,Stocks
6ae35e7c,2022-10-11,abc123,b7d9-49cc,199.77,expense,Mobile Phone
7f0802f7,2022-10-11,abc123,269f-4885,189.31,expense,Restaurants
08ac9fa8,2022-10-11,abc123,ba53-4716,34.39,expense,Entertainment
06c5cf70,2022-10-11,abc123,0539-4c57,200.03,expense,Restaurants
f5f446f4,2022-10-11,abc123,f8b0-436b,168.16,expense,Electronics & Software
e587c3a3,2022-10-11,abc123,7bb7-48fb,491.63,income,Salary
f41250b4,2022-10-11,abc123,187a-4614,3331.61,expense,Movies & DVDs
69ba37da,2022-10-11,abc123,92e4-4c1a,1.75,expense,Shopping
e8f4ffe8,2022-10-11,abc123,c6c0-4849,126.01,expense,Shopping
372cb295,2022-10-11,abc123,a1e1-431e,92.57,expense,Restaurants
712e1bb6,2022-10-13,abc123,a419-4f71,1925.13,income,Mutual Funds
996073e6,2022-10-13,abc123,b8ac-41a7,28.23,expense,Fast Food
086a49e7,2022-10-13,abc123,fb9a-4dda,175.58,expense,Fast Food
efce028c,2022-10-13,abc123,26ea-47ca,197.9,expense,Home Improvement
d04a34c1,2022-10-13,abc123,58dc-42a7,200.74,expense,Shopping
c0650a50,2022-10-13,abc123,085b-4e13,199.14,expense,Alcohol & Bars
b4962171,2022-10-13,abc123,2e92-4e80,118.1,expense,Entertainment
96eb8b5e,2022-10-13,abc123,222b-4f65,185.47,expense,Fast Food
01604e86,2022-10-13,abc123,509d-41be,200.5,expense,Utilities
da70ce64,2022-10-13,abc123,2839-46b8,72.17,expense,Shopping
61bc114a,2022-10-13,abc123,f746-409f,167.82,expense,Gas & Fuel
08997881,2022-10-13,abc123,8283-42b4,193.25,income,Mutual Funds
fd87248c,2022-10-13,abc123,47fb-4b53,95.21,expense,Shopping
ae061bbd,2022-10-13,abc123,aeb4-4f93,186.7,expense,Haircut
c607b5fb,2022-10-13,abc123,8a12-4d04,200.18,expense,Groceries
54e58da0,2022-10-13,cca6-4613,abc123,2228.61,income,Salary
2bf9096a,2022-10-13,6b9a-431c,abc123,2957.49,income,Salary
3eb8817a,2022-10-13,4ab5-45ad,abc123,838.68,income,Mutual Funds
89455cc7,2022-10-13,abc123,578d-4b49,141.01,expense,Gas & Fuel
e81c6d0a,2022-10-13,abc123,a314-4195,8.77,expense,Internet
c6f962ce,2022-10-13,abc123,635b-452c,96.38,income,Mutual Funds
225ca25f,2022-10-13,abc123,9366-4587,2229.39,income,Stocks
392d5934,2022-10-13,abc123,524d-4a68,1.75,expense,Mobile Phone
0db010d2,2022-10-13,abc123,2527-4499,199.06,expense,Home Improvement
21c9e18a,2022-10-14,7457-48c1,abc123,1.75,income,Salary
07b9b928,2022-10-14,abc123,132b-4300,601.31,income,Salary
e3bda3cc,2022-10-14,abc123,ade1-4aba,185.27,expense,Utilities
bd1d0e66,2022-10-14,abc123,0caa-4b1f,1.75,expense,Shopping
fee7462f,2022-10-14,abc123,54af-4c48,1.75,expense,Alcohol & Bars
f366e4ee,2022-10-14,abc123,ebf3-4b17,198.92,expense,Alcohol & Bars
f04de439,2022-10-14,abc123,70bf-4e8a,1.75,expense,Gas & Fuel
a0a879bf,2022-10-14,abc123,b566-4e29,3333.8,income,Salary
c6ec147f,2022-10-14,abc123,d83c-4fef,185.69,expense,Mobile Phone
fcaa399b,2022-10-14,abc123,4a70-4ab1,1.75,expense,Food & Dining
a4b27f28,2022-10-14,abc123,bc4c-4844,1.75,expense,Restaurants
b74fb4d3,2022-10-14,abc123,f8a5-45ab,34.34,income,Salary
105252f0,2022-10-14,abc123,60ae-456b,1.75,expense,Gas & Fuel
b15d883e,2022-10-14,abc123,2b8e-4e68,31.94,expense,Coffee Shops
3745c472,2022-10-14,abc123,35f5-4404,3349.36,income,Mutual Funds
651b59ef,2022-10-14,abc123,fdc8-4d4c,979.55,expense,Restaurants
47cbc08e,2022-10-17,abc123,b1eb-4633,193.66,expense,Shopping
635f7396,2022-10-17,abc123,1b92-4d3f,178.79,expense,Electronics & Software
98b865a9,2022-10-17,6149-4c6a,abc123,1766.29,income,Stocks
73eb061a,2022-10-17,abc123,616c-41bb,102.32,expense,Gas & Fuel
c2969b5b,2022-10-17,abc123,d522-4801,193.12,income,Salary
7028a746,2022-10-17,abc123,6d27-402c,1.75,expense,Groceries
23c504d0,2022-10-17,abc123,923a-4707,1.75,expense,Restaurants
49a6c24c,2022-10-17,abc123,9a3d-421a,197.64,income,Stocks
37d776c5,2022-10-17,abc123,ade2-414b,1.75,expense,Haircut
72befba1,2022-10-17,abc123,3d1d-456d,173.74,expense,Shopping
8249e658,2022-10-17,abc123,9d3b-4778,200.77,expense,Utilities
14059fb6,2022-10-17,abc123,1729-4c33,987.33,expense,Home Improvement
bf876fd7,2022-10-17,abc123,9aab-4b28,1.75,expense,Mortgage & Rent
666db03d,2022-10-17,abc123,d46f-4a28,139.18,expense,Gas & Fuel
a8d9d7ce,2022-10-17,abc123,3d62-41d1,2991.59,income,Mutual Funds
b9d14f50,2022-10-17,b79f-4ff0,abc123,875.22,income,Stocks
939c3953,2022-10-17,abc123,8187-432d,1.75,expense,Restaurants
ed6ca80b,2022-10-17,abc123,6676-4147,188.48,income,Salary
01963090,2022-10-17,abc123,3316-4478,1.75,expense,Haircut
82582508,2022-10-17,abc123,31b6-46c7,1.75,expense,Television
eabdd13c,2022-10-17,abc123,9f99-4de1,1.75,expense,Electronics & Software
91ea4b84,2022-10-17,4881-4cde,abc123,3172.41,income,Stocks
92afcdfc,2022-10-18,abc123,a787-4753,199.96,expense,Entertainment
4a657f8a,2022-10-18,ec33-4de0,abc123,2960.31,income,Salary
